Time,Temperature,Weight,Deriv. Weight
39.65,42.868600000000015,97.44944000000001,-1.5194195199999998
39.650625,42.87125694444444,97.44944000000001,-1.477583786
39.65125,42.87391388888888,97.44626,-1.4533402319999997
39.651875,42.87657083333331,97.44207999999998,-1.3762338056
39.652499999999996,42.87922777777774,97.44207999999998,-1.227731786
39.653124999999996,42.881884722222175,97.44108000000003,-1.0757229799999999
39.653749999999995,42.88454166666661,97.44108000000003,-0.91769362
39.654374999999995,42.88719861111104,97.44108000000003,-0.82142502
39.654999999999994,42.88985555555547,97.43690000000001,-0.7811672199999998
39.65562499999999,42.8925124999999,97.43690000000001,-0.77001598
39.65624999999999,42.895169444444335,97.43271999999999,-0.7755854200000001
39.65687499999999,42.89782638888877,97.43271999999999,-0.7334740599999998
39.65749999999999,42.9004833333332,97.43271999999999,-0.6657140800000001
39.65812499999999,42.90314027777763,97.43172,-0.5646616200000001
39.65874999999999,42.90579722222206,97.43172,-0.5089895
39.65937499999999,42.908454166666495,97.42753999999998,-0.5556873600000001
39.66004166666666,42.91097861111092,97.42753999999998,-0.65057252
39.660708333333325,42.913503055555346,97.42753999999998,-0.7678812399999999
39.66137499999999,42.91602749999978,97.42335999999996,-0.83139608
39.66204166666666,42.918551944444204,97.42653999999997,-0.7904379999999999
39.66270833333333,42.92107638888863,97.42236000000001,-0.6912088999999999
39.663374999999995,42.92360083333306,97.42236000000001,-0.5897436599999999
39.66404166666666,42.92612527777749,97.42236000000001,-0.5711971
39.66470833333333,42.92864972222191,97.41817999999999,-0.6769627199999999
39.665375,42.931174166666345,97.41817999999999,-0.8138324600000001
39.666041666666665,42.93369861111077,97.41717999999999,-0.9135255
39.66670833333333,42.936223055555196,97.41717999999999,-0.9069412199999999
39.667375,42.93828305555519,97.41717999999999,-0.8239483000000001
39.66804166666667,42.940343055555175,97.41300000000003,-0.7420476399999999
39.668708333333335,42.94240305555516,97.41300000000003,-0.7197512199999998
39.669375,42.94446305555515,97.41300000000003,-0.79582504
39.67014423076923,42.94619690170899,97.40882,-0.9290927
39.67091346153846,42.94793074786283,97.41199999999998,-1.01761358
39.67168269230769,42.94966459401667,97.41199999999998,-1.0210948
39.67245192307692,42.95139844017051,97.40781999999996,-0.95071328
39.67322115384615,42.95313228632435,97.40781999999996,-0.85012986
39.67399038461538,42.95486613247819,97.40364,-0.8248575399999998
39.67475961538461,42.957064423076474,97.40364,-0.84514528
39.67552884615384,42.959262713674754,97.40364,-0.95110616
39.67629807692307,42.96146100427303,97.40364,-1.0519788399999999
39.6770673076923,42.96365929487131,97.39945999999998,-1.0504700599999999
39.67783653846153,42.96585758546959,97.39945999999998,-0.9685016599999998
39.67860576923076,42.96805587606787,97.39527999999996,-0.8075833
39.679374999999986,42.97025416666615,97.39845999999997,-0.6867140600000001
39.68020833333332,42.97224861111059,97.39845999999997,-0.66657568
39.68104166666665,42.97424305555502,97.39845999999997,-0.7330218000000001
39.681874999999984,42.97623749999945,97.39428000000001,-0.8249739599999999
39.682708333333316,42.978231944443884,97.39428000000001,-0.8593601199999998
39.68354166666665,42.98022638888832,97.39428000000001,-0.7791861799999998
39.68437499999998,42.982220833332754,97.39009999999999,-0.6338763999999999
39.685208333333314,42.98421527777718,97.39009999999999,-0.4993999
39.68604166666665,42.986209722221616,97.39328,-0.4635506400000001
39.68687499999998,42.98820416666605,97.38909999999998,-0.54339612
39.68770833333331,42.99019861111048,97.38909999999998,-0.6555243199999999
39.688541666666644,42.992193055554914,97.38909999999998,-0.72863834
39.68937499999998,42.99418749999935,97.38909999999998,-0.7009947199999997
39.690486111111085,42.99529861111046,97.38492000000004,-0.59729436
39.69159722222219,42.996409722221564,97.3881,-0.5259922
39.6927083333333,42.99752083333267,97.3881,-0.54849152
39.69381944444441,42.99863194444378,97.38391999999997,-0.6271134999999999
39.694930555555516,42.99974305555489,97.38391999999997,-0.75298822
39.69604166666662,43.000854166665995,97.38391999999997,-0.8147453119999998
39.69715277777773,43.0019652777771,97.38391999999997,-0.7818732399999999
39.69826388888884,43.00307638888821,97.37973999999996,-0.7343025279999998
39.69937499999995,43.00418749999935,97.37973999999996,-0.6889669159999999
39.70048611111106,43.00529861111043,97.37973999999996,-0.72755758
39.70159722222217,43.00640972222154,97.37973999999996,-0.8725625020000001
39.70270833333328,43.00752083333265,97.37556,-1.0452434328
39.703819444444385,43.008631944443756,97.37556,-1.1533436099999999
39.70493055555549,43.009743055554864,97.37556,-1.192551666
39.7060416666666,43.01085416666597,97.37137999999997,-1.134504088
39.70715277777771,43.01196527777708,97.37137999999997,-1.0715165779999998
39.708263888888816,43.01307638888819,97.37137999999997,-1.07137279
39.70937499999992,43.01476805555486,97.37137999999997,-1.1061657159999998
39.71080357142849,43.015450198412005,97.36719999999995,-1.195574682
39.71223214285706,43.01613234126915,97.36719999999995,-1.29564836
39.71366071428563,43.01681448412629,97.36719999999995,-1.33211458
