Time,Temperature,Weight,Deriv. Weight
40.1,40.03,98.518,-0.2712435000000001
40.10125,40.031125,98.518,-0.2637805
40.1025,40.03225,98.517,-0.2625455
40.10375,40.03337499999999,98.517,-0.26976749999999994
40.105,40.034499999999994,98.51599999999999,-0.2891545
40.106249999999996,40.035624999999996,98.51599999999999,-0.3093524999999999
40.105,40.03549999999999,98.515,-0.32147400000000004
40.106249999999996,40.03662499999999,98.515,-0.317009
40.107499999999995,40.03774999999999,98.5145,-0.311567
40.10874999999999,40.03887499999999,98.514,-0.30310450000000005
40.10999999999999,40.039749999999984,98.514,-0.30645300000000003
40.11124999999999,40.04062499999999,98.513,-0.32271750000000005
40.10999999999999,40.040249999999986,98.513,-0.3411
40.11124999999999,40.041124999999994,98.512,-0.3499965
40.11249999999999,40.04199999999999,98.512,-0.343794
40.11374999999999,40.042874999999995,98.511,-0.3183524999999999
40.11499999999999,40.04374999999999,98.511,-0.294251
40.11374999999999,40.043375,98.50999999999999,-0.28941950000000005
40.11499999999999,40.04424999999999,98.50999999999999,-0.31120250000000005
40.11624999999999,40.045125,98.509,-0.348209
40.117499999999986,40.04599999999999,98.509,-0.36916399999999994
40.118749999999984,40.046875,98.5085,-0.36071849999999994
40.11999999999998,40.04774999999999,98.508,-0.3242085
40.118888888888875,40.047444444444444,98.508,-0.2951845
40.11999999999998,40.048249999999996,98.507,-0.29089400000000004
40.12111111111109,40.049055555555555,98.507,-0.3118235
40.1222222222222,40.04986111111111,98.506,-0.33710150000000005
40.123333333333306,40.050666666666665,98.506,-0.3413705
40.124444444444414,40.051472222222216,98.506,-0.3260679999999999
40.1233333333333,40.05116666666666,98.505,-0.29443699999999995
40.12444444444441,40.05197222222222,98.505,-0.26619449999999995
40.125555555555515,40.05277777777778,98.50399999999999,-0.25533449999999996
40.12666666666662,40.05358333333333,98.50399999999999,-0.26684300000000005
40.12777777777773,40.05438888888888,98.50399999999999,-0.2835895
40.12888888888884,40.05519444444444,98.503,-0.29358650000000003
40.12777777777773,40.05488888888888,98.503,-0.2824165
40.12888888888884,40.05569444444444,98.50200000000001,-0.25821249999999996
40.129999999999946,40.0565,98.50200000000001,-0.24007350000000002
40.13111111111105,40.05730555555555,98.50200000000001,-0.22458850000000002
40.13222222222216,40.0581111111111,98.501,-0.22214200000000003
40.13333333333327,40.05891666666666,98.501,-0.23118350000000001
40.13222222222216,40.058611111111105,98.50049999999999,-0.2406505
40.13333333333327,40.059416666666664,98.5,-0.24723549999999997
40.13444444444438,40.06022222222222,98.5,-0.24217450000000001
40.135555555555484,40.061027777777774,98.49950000000001,-0.2236145
40.13666666666659,40.061833333333325,98.499,-0.20879
40.1377777777777,40.062638888888884,98.499,-0.20021899999999998
40.1367777777777,40.06238888888889,98.4985,-0.20175450000000003
40.1377777777777,40.063138888888886,98.49799999999999,-0.19968700000000003
40.1387777777777,40.06388888888888,98.49799999999999,-0.197517
40.139777777777695,40.06466666666667,98.4975,-0.18886799999999998
40.14077777777769,40.06544444444444,98.497,-0.1746325
40.14177777777769,40.06622222222222,98.497,-0.16498200000000002
40.1408686868686,40.06604545454545,98.4965,-0.15771249999999998
40.14177777777769,40.06677777777777,98.4965,-0.1665445
40.14268686868678,40.0675101010101,98.49600000000001,-0.17699499999999996
40.14359595959587,40.06824242424243,98.49549999999999,-0.1813025
40.14450505050496,40.06897474747475,98.49549999999999,-0.17048899999999997
40.14541414141405,40.06970707070707,98.495,-0.148448
40.14632323232314,40.070439393939395,98.49449999999999,-0.1269175
40.14541414141405,40.07026262626263,98.49449999999999,-0.11179199999999997
40.14632323232314,40.07099494949495,98.49449999999999,-0.11054249999999999
40.14723232323223,40.07172727272727,98.49350000000001,-0.11733750000000001
40.14814141414132,40.0724595959596,98.49350000000001,-0.12268399999999999
40.14905050505041,40.07319191919193,98.49350000000001,-0.122081
40.1499595959595,40.07392424242425,98.493,-0.11259000000000002
40.15086868686859,40.07465656565657,98.4925,-0.09318350000000003
40.1501544011543,40.07457720057721,98.4925,-0.07987249999999999
40.15086868686859,40.07531895881897,98.4925,-0.07479
40.15158297258288,40.07606071706073,98.4915,-0.08305850000000001
40.15229725829717,40.076802475302486,98.4915,-0.09248500000000004
40.153011544011456,40.077544233544245,98.4915,-0.08943949999999998
40.153725829725744,40.078285991786004,98.4915,-0.07761550000000003
40.15444011544003,40.07902775002776,98.4905,-0.06256799999999998
40.15515440115432,40.07976950826952,98.4905,-0.04953549999999998
40.15444011544003,40.079796980796985,98.4905,-0.042877
40.15515440115432,40.080538739038744,98.4905,-0.04205600000000001
40.15586868686861,40.0812804972805,98.4905,-0.044428999999999996
40.156582972582896,40.08202225552226,98.48949999999999,-0.04701949999999999
40.157297258297184,40.08276401376402,98.48949999999999,-0.041145000000000015
40.15801154401147,40.08350577200578,98.48949999999999,-0.028149000000000007
40.15872582972576,40.08431746031747,98.48949999999999,-0.01776750000000002
40.15944011544005,40.085129148629164,98.48949999999999,-0.012472999999999984
40.15896392496386,40.085345598845606,98.489,-0.012288500000000008
40.15944011544005,40.086038239538254,98.4885,-0.017451999999999995
40.15991630591624,40.08673088023089,98.4885,-0.020438499999999984
40.16039249639243,40.08742352092354,98.4885,-0.015126499999999987
40.160868686868625,40.08811616161617,98.4885,-0.004586500000000007
40.16134487734482,40.08880880230882,98.4885,0.010984499999999994
40.16182106782101,40.08950144300145,98.4885,0.025578299999999998
40.1622972582972,40.0901940836941,98.4885,0.025596300000000002
40.16277344877339,40.090886724386735,98.4885,0.013076949999999997
40.163249639249585,40.09168037518039,98.4885,-0.003235149999999999
40.16372582972578,40.09247402597404,98.4885,-0.012675450000000001
40.16420202020197,40.093267676767695,98.4885,-0.009648300000000002
40.16390790255491,40.093676173499716,98.4885,0.006536199999999999
40.16420202020197,40.094378787878796,98.48750000000001,0.0219733
40.16449613784903,40.09508140225788,98.48750000000001,0.028712525
40.16479025549609,40.09578401663697,98.48750000000001,0.02103675
40.165084373143145,40.09648663101605,98.488,-0.005867049999999999
40.165378490790204,40.09718924539513,98.488,-0.030753500000000003
40.16567260843726,40.098050589932946,98.488,-0.04152315
40.16596672608432,40.09891193447076,98.4885,-0.0308453
40.16626084373138,40.09977327900857,98.4885,-0.007940700000000002
40.16655496137844,40.100634623546384,98.4885,-0.00033654999999999796
40.166849079025496,40.1014959680842,98.4885,-0.027855050000000006
40.167143196672555,40.10235731262202,98.4885,-0.11296745
40.16743731431961,40.10321865715983,98.4885,-0.2299142
40.16773143196667,40.10419904931669,98.4885,-0.33465914999999996
40.16802554961373,40.10517944147355,98.4885,-0.43634035
40.16831966726079,40.106159833630414,98.4885,-0.5691744000000001
40.16861378490785,40.107140225787276,98.4885,-0.8394017500000001
40.168907902554906,40.10812061794414,98.4885,1.1041317000000002
40.169202020201965,40.109101010101,98.489,1.14957635
40.16949613784902,40.110248068924534,98.48949999999999,0.86956795
40.16979025549608,40.11139512774806,98.48949999999999,0.6493659
40.17008437314314,40.11254218657159,98.48949999999999,0.47114134999999996
40.1703784907902,40.11368924539512,98.48949999999999,0.3616965
40.17067260843726,40.114836304218656,98.49000000000001,0.3093495
40.170966726084316,40.11598336304218,98.49000000000001,0.302782
40.171260843731375,40.11713042186571,98.4905,0.3119205
40.17155496137843,40.118277480689244,98.4905,0.3088755
40.17184907902549,40.11942453951278,98.4905,0.297675
40.17214319667255,40.120571598336305,98.49100000000001,0.2760845
40.17243731431961,40.12171865715983,98.4915,0.2505255
40.17273143196667,40.122865715983366,98.4915,0.2332975
40.173025549613726,40.1240127748069,98.4915,0.22280450000000002
40.173319667260785,40.12515983363043,98.49199999999999,0.22303
