TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,11:51:29
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    99.45766
MAXY,   101.28937
MINY,    64.08193
XYDATA
649.8934,99.4577
650.8576,99.3891
651.8218,99.3572
652.7861,99.3397
653.7503,99.3056
654.7145,99.236
655.6788,99.1246
656.6430,98.9765
657.6072,98.8078
658.5715,98.6485
659.5357,98.5393
660.4999,98.5136
661.4642,98.5695
662.4284,98.6558
663.3926,98.6853
664.3569,98.5544
665.3211,98.1491
666.2853,97.3701
667.2496,96.2586
668.2138,95.2074
669.1780,94.7757
670.1423,95.0289
671.1065,95.5681
672.0707,96.057
673.0350,96.3629
673.9992,96.472
674.9634,96.4282
675.9277,96.3064
676.8919,96.1862
677.8561,96.1195
678.8204,96.1197
679.7846,96.1755
680.7488,96.2696
681.7131,96.3865
682.6773,96.5115
683.6415,96.6303
684.6058,96.7328
685.5700,96.8153
686.5342,96.8796
687.4985,96.9265
688.4627,96.9512
689.4269,96.9407
690.3912,96.8803
691.3554,96.7765
692.3196,96.6855
693.2839,96.7045
694.2481,96.8903
695.2123,97.1935
696.1766,97.5102
697.1408,97.7588
698.1050,97.9012
699.0693,97.9356
700.0335,97.8861
700.9977,97.7892
701.9620,97.6792
702.9262,97.5779
703.8904,97.4947
704.8547,97.4301
705.8189,97.3798
706.7831,97.3352
707.7474,97.2843
708.7116,97.2144
709.6758,97.1159
710.6401,96.9842
711.6043,96.817
712.5685,96.61
713.5328,96.3546
714.4970,96.0403
715.4612,95.8779
716.4255,95.4377
717.3897,94.997
718.3539,94.6245
719.3182,94.3918
720.2824,94.3425
721.2466,94.466
722.2109,94.6994
723.1751,94.9561
724.1393,95.1602
725.1036,95.2666
726.0678,95.2663
727.0320,95.1801
727.9963,95.0473
728.9605,94.9096
729.9247,94.7958
730.8890,94.7115
731.8532,94.6386
732.8174,94.5436
733.7817,94.3901
734.7459,94.1513
735.7101,93.8164
736.6744,93.3914
737.6386,92.8942
738.6028,92.3495
739.5671,91.7835
740.5313,91.221
741.4955,90.6841
742.4598,90.1918
743.4240,89.7606
744.3882,89.4044
745.3525,89.1336
746.3167,88.9521
747.2809,88.8552
748.2452,88.8294
749.2094,88.8547
750.1736,88.9097
751.1379,88.9756
752.1021,89.0396
753.0663,89.0943
754.0306,89.1375
754.9948,89.1709
755.9590,89.1978
756.9233,89.2208
757.8875,89.239
758.8517,89.2472
759.8160,89.239
760.7802,89.2123
761.7444,89.174
762.7087,89.14
763.6729,89.1306
764.6371,89.163
765.6014,89.2462
766.5656,89.3798
767.5298,89.5565
768.4941,89.7652
769.4583,89.9926
770.4225,90.2228
771.3868,90.4392
772.3510,90.6264
773.3152,90.7734
774.2795,90.8747
775.2437,90.9288
776.2079,90.9358
777.1722,90.8958
778.1364,90.8106
779.1006,90.6846
780.0649,90.5266
781.0291,90.3469
781.9933,90.1554
782.9576,89.9592
783.9218,89.7635
784.8860,89.5744
785.8503,89.3992
786.8145,89.2448
787.7787,89.1137
788.7430,89.0012
789.7072,88.8966
790.6714,88.7883
791.6357,88.6691
792.5999,88.5393
793.5641,88.4053
794.5284,88.274
795.4926,88.1486
796.4568,88.0261
797.4211,87.8992
798.3853,87.7597
799.3495,87.6004
800.3138,87.4167
801.2780,87.2055
802.2422,86.9659
803.2065,86.7003
804.1707,86.4159
805.1349,86.1244
806.0992,85.8393
807.0634,85.5725
808.0276,85.3305
808.9919,85.113
809.9561,84.915
810.9203,84.7293
811.8846,84.5504
812.8488,84.3773
813.8130,84.2148
814.7773,84.0716
815.7415,83.9578
816.7057,83.8798
817.6700,83.8373
818.6342,83.8227
819.5984,83.8243
820.5627,83.8311
821.5269,83.8371
822.4911,83.8427
823.4554,83.852
824.4196,83.8696
825.3839,83.8979
826.3481,83.937
827.3123,83.9854
828.2766,84.0405
829.2408,84.0979
830.2050,84.1496
831.1693,84.1848
832.1335,84.1913
833.0977,84.1606
834.0620,84.0904
835.0262,83.9852
835.9904,83.854
836.9547,83.7059
837.9189,83.5465
838.8831,83.3764
839.8474,83.1919
840.8116,82.9887
841.7758,82.7643
842.7401,82.5211
843.7043,82.2667
844.6685,82.012
845.6328,81.768
846.5970,81.5428
847.5612,81.3397
848.5255,81.158
849.4897,80.9949
850.4539,80.8489
851.4182,80.7209
852.3824,80.6152
853.3466,80.537
854.3109,80.4897
855.2751,80.4721
856.2393,80.4772
857.2036,80.4947
858.1678,80.5142
859.1320,80.5301
860.0963,80.5439
861.0605,80.5634
862.0247,80.5987
862.9890,80.6587
863.9532,80.7483
864.9174,80.8684
865.8817,81.0167
866.8459,81.1889
867.8101,81.3784
868.7744,81.5766
869.7386,81.774
870.7028,81.9622
871.6671,82.1342
872.6313,82.284
873.5955,82.4044
874.5598,82.487
875.5240,82.5242
876.4882,82.515
877.4525,82.4688
878.4167,82.4042
879.3809,82.3434
880.3452,82.3033
881.3094,82.2899
882.2736,82.299
883.2379,82.3219
884.2021,82.3519
885.1663,82.3887
886.1306,82.4378
887.0948,82.5069
888.0590,82.6029
889.0233,82.7296
889.9875,82.8881
890.9517,83.077
891.9160,83.2932
892.8802,83.5326
893.8444,83.7908
894.8087,84.0646
895.7729,84.351
896.7371,84.6466
897.7014,84.9458
898.6656,85.2404
899.6298,85.5207
900.5941,85.7787
901.5583,86.0097
902.5225,86.2134
903.4868,86.3921
904.4510,86.5485
905.4152,86.684
906.3795,86.7984
