TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,10:50:55
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    99.03654
MAXY,   100.74811
MINY,    68.11185
XYDATA
649.8934,99.0365
650.8576,99.0664
651.8218,99.1008
652.7861,99.1368
653.7503,99.1797
654.7145,99.2343
655.6788,99.2929
656.6430,99.267
657.6072,99.1928
658.5715,99.0787
659.5357,98.9479
660.4999,98.8394
661.4642,98.7786
662.4284,98.7539
663.3926,98.7178
664.3569,98.6032
665.3211,98.3346
666.2853,97.8468
667.2496,97.158
668.2138,96.4922
669.1780,96.1731
670.1423,96.2412
671.1065,96.4675
672.0707,96.6573
673.0350,96.7344
673.9992,96.6928
674.9634,96.5606
675.9277,96.3848
676.8919,96.2139
677.8561,96.0792
678.8204,95.9898
679.7846,95.9387
680.7488,95.9122
681.7131,95.8927
682.6773,95.862
683.6415,95.8081
684.6058,95.7325
685.5700,95.6507
686.5342,95.583
687.4985,95.542
688.4627,95.5231
689.4269,95.5056
690.3912,95.4649
691.3554,95.3936
692.3196,95.3196
693.2839,95.2989
694.2481,95.3669
695.2123,95.5001
696.1766,95.6429
697.1408,95.7501
698.1050,95.8005
699.0693,95.7935
700.0335,95.7435
700.9977,95.6721
701.9620,95.5977
702.9262,95.5289
703.8904,95.463
704.8547,95.389
705.8189,95.2933
706.7831,95.1665
707.7474,95.0078
708.7116,94.8259
709.6758,94.6338
710.6401,94.44
711.6043,94.2395
712.5685,94.0125
713.5328,93.7318
714.4970,93.3773
715.4612,93.0606
716.4255,92.5778
717.3897,92.0995
718.3539,91.6831
719.3182,91.3717
720.2824,91.1741
721.2466,91.0578
722.2109,90.9645
723.1751,90.839
724.1393,90.6513
725.1036,90.4027
726.0678,90.1191
727.0320,89.8367
727.9963,89.5876
728.9605,89.3892
729.9247,89.2411
730.8890,89.1293
731.8532,89.0307
732.8174,88.9183
733.7817,88.7635
734.7459,88.5382
735.7101,88.2191
736.6744,87.7925
737.6386,87.2599
738.6028,86.6404
739.5671,85.9689
740.5313,85.2889
741.4955,84.6432
742.4598,84.0657
743.4240,83.5769
744.3882,83.1849
745.3525,82.8882
746.3167,82.6794
747.2809,82.5482
748.2452,82.484
749.2094,82.478
750.1736,82.5251
751.1379,82.6234
752.1021,82.7717
753.0663,82.964
754.0306,83.1863
754.9948,83.4176
755.9590,83.6338
756.9233,83.8145
757.8875,83.9467
758.8517,84.0264
759.8160,84.0557
760.7802,84.0403
761.7444,83.9872
762.7087,83.9032
763.6729,83.7956
764.6371,83.6735
765.6014,83.5494
766.5656,83.4414
767.5298,83.3723
768.4941,83.3649
769.4583,83.4346
770.4225,83.582
771.3868,83.7895
772.3510,84.0246
773.3152,84.2483
774.2795,84.4256
775.2437,84.5343
776.2079,84.5673
777.1722,84.5299
778.1364,84.4344
779.1006,84.2932
780.0649,84.1164
781.0291,83.9125
781.9933,83.6911
782.9576,83.4658
783.9218,83.2528
784.8860,83.0659
785.8503,82.9112
786.8145,82.7843
787.7787,82.6717
788.7430,82.5568
789.7072,82.4262
790.6714,82.2733
791.6357,82.0985
792.5999,81.9054
793.5641,81.6979
794.5284,81.4772
795.4926,81.2421
796.4568,80.9904
797.4211,80.7208
798.3853,80.4347
799.3495,80.1376
800.3138,79.8385
801.2780,79.5493
802.2422,79.2827
803.2065,79.05
804.1707,78.8584
805.1349,78.7097
806.0992,78.6
807.0634,78.5229
808.0276,78.4725
808.9919,78.4479
809.9561,78.4525
810.9203,78.4925
811.8846,78.572
812.8488,78.6905
813.8130,78.8425
814.7773,79.0201
815.7415,79.2157
816.7057,79.4217
817.6700,79.63
818.6342,79.8299
819.5984,80.0095
820.5627,80.1583
821.5269,80.2706
822.4911,80.3458
823.4554,80.3868
824.4196,80.3976
825.3839,80.3821
826.3481,80.3455
827.3123,80.296
828.2766,80.2437
829.2408,80.1978
830.2050,80.1621
831.1693,80.1329
832.1335,80.1007
833.0977,80.0549
834.0620,79.988
835.0262,79.8991
835.9904,79.7929
836.9547,79.677
837.9189,79.5584
838.8831,79.4397
839.8474,79.3186
840.8116,79.1887
841.7758,79.0427
842.7401,78.877
843.7043,78.6933
844.6685,78.4981
845.6328,78.2989
846.5970,78.1016
847.5612,77.9084
848.5255,77.7204
849.4897,77.5407
850.4539,77.3759
851.4182,77.2353
852.3824,77.1272
853.3466,77.0546
854.3109,77.0137
855.2751,76.9952
856.2393,76.9882
857.2036,76.9828
858.1678,76.9734
859.1320,76.9586
860.0963,76.9411
861.0605,76.9266
862.0247,76.9222
862.9890,76.9349
863.9532,76.9697
864.9174,77.0276
865.8817,77.105
866.8459,77.1945
867.8101,77.288
868.7744,77.38
869.7386,77.4706
870.7028,77.5641
871.6671,77.6642
872.6313,77.7681
873.5955,77.8631
874.5598,77.9301
875.5240,77.9533
876.4882,77.9297
877.4525,77.8735
878.4167,77.8115
879.3809,77.7723
880.3452,77.7747
881.3094,77.8236
882.2736,77.9129
883.2379,78.0328
884.2021,78.1755
885.1663,78.3357
886.1306,78.5096
887.0948,78.693
888.0590,78.8843
889.0233,79.0879
889.9875,79.3162
890.9517,79.5845
891.9160,79.9035
892.8802,80.2718
893.8444,80.6753
894.8087,81.0931
895.7729,81.5066
896.7371,81.9066
897.7014,82.2939
898.6656,82.6744
899.6298,83.0527
900.5941,83.4283
901.5583,83.7956
902.5225,84.147
903.4868,84.4769
904.4510,84.7828
905.4152,85.0647
