TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,15:53:02
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    98.17389
MAXY,   102.08006
MINY,    82.96854
XYDATA
649.8934,98.1739
650.8576,98.3518
651.8218,98.5172
652.7861,98.6349
653.7503,98.681
654.7145,98.6614
655.6788,98.6106
656.6430,98.5722
657.6072,98.5752
658.5715,98.6202
659.5357,98.6856
660.4999,98.7466
661.4642,98.7974
662.4284,98.8575
663.3926,98.9622
664.3569,99.1496
665.3211,99.4533
666.2853,99.884
667.2496,100.369
668.2138,100.696
669.1780,100.678
670.1423,100.423
671.1065,100.166
672.0707,100.02
673.0350,99.9923
673.9992,100.047
674.9634,100.139
675.9277,100.228
676.8919,100.293
677.8561,100.335
678.8204,100.367
679.7846,100.393
680.7488,100.409
681.7131,100.409
682.6773,100.396
683.6415,100.384
684.6058,100.391
685.5700,100.423
686.5342,100.471
687.4985,100.517
688.4627,100.541
689.4269,100.531
690.3912,100.495
691.3554,100.447
692.3196,100.405
693.2839,100.378
694.2481,100.363
695.2123,100.348
696.1766,100.32
697.1408,100.275
698.1050,100.218
699.0693,100.165
700.0335,100.129
700.9977,100.115
701.9620,100.121
702.9262,100.134
703.8904,100.144
704.8547,100.144
705.8189,100.133
706.7831,100.114
707.7474,100.092
708.7116,100.072
709.6758,100.059
710.6401,100.065
711.6043,100.088
712.5685,100.113
713.5328,100.136
714.4970,100.147
715.4612,100.146
716.4255,100.133
717.3897,100.115
718.3539,100.098
719.3182,100.087
720.2824,100.083
721.2466,100.08
722.2109,100.07
723.1751,100.05
724.1393,100.018
725.1036,99.9779
726.0678,99.934
727.0320,99.8921
727.9963,99.8585
728.9605,99.8396
729.9247,99.841
730.8890,99.8657
731.8532,99.9114
732.8174,99.9684
733.7817,100.021
734.7459,100.054
735.7101,100.055
736.6744,100.027
737.6386,99.9795
738.6028,99.9301
739.5671,99.892
740.5313,99.8701
741.4955,99.8608
742.4598,99.8565
743.4240,99.8513
744.3882,99.8429
745.3525,99.831
746.3167,99.8141
747.2809,99.7885
748.2452,99.7511
749.2094,99.7032
750.1736,99.6515
751.1379,99.6055
752.1021,99.5722
753.0663,99.5517
754.0306,99.5375
754.9948,99.5198
755.9590,99.4905
756.9233,99.4459
757.8875,99.387
758.8517,99.318
759.8160,99.2444
760.7802,99.1736
761.7444,99.1137
762.7087,99.0723
763.6729,99.0535
764.6371,99.0549
765.6014,99.0682
766.5656,99.0815
767.5298,99.085
768.4941,99.0747
769.4583,99.0533
770.4225,99.0281
771.3868,99.0067
772.3510,98.994
773.3152,98.9911
774.2795,98.9967
775.2437,99.0079
776.2079,99.0208
777.1722,99.0302
778.1364,99.0297
779.1006,99.0142
780.0649,98.9822
781.0291,98.9376
781.9933,98.8886
782.9576,98.8441
783.9218,98.81
784.8860,98.7865
785.8503,98.7683
786.8145,98.7481
787.7787,98.7193
788.7430,98.6777
789.7072,98.6221
790.6714,98.5529
791.6357,98.471
792.5999,98.3783
793.5641,98.2768
794.5284,98.1698
795.4926,98.0604
796.4568,97.9515
797.4211,97.8446
798.3853,97.74
799.3495,97.6368
800.3138,97.534
801.2780,97.4309
802.2422,97.3286
803.2065,97.2298
804.1707,97.1385
805.1349,97.0592
806.0992,96.995
807.0634,96.9463
808.0276,96.9098
808.9919,96.8795
809.9561,96.8483
810.9203,96.8099
811.8846,96.7615
812.8488,96.705
813.8130,96.6464
814.7773,96.5937
815.7415,96.5536
816.7057,96.5285
817.6700,96.5163
818.6342,96.5137
819.5984,96.5198
820.5627,96.5389
821.5269,96.5786
822.4911,96.6452
823.4554,96.7375
824.4196,96.8462
825.3839,96.9573
826.3481,97.0595
827.3123,97.1491
828.2766,97.2299
829.2408,97.3082
830.2050,97.3869
831.1693,97.4632
832.1335,97.531
833.0977,97.5861
834.0620,97.6289
835.0262,97.6627
835.9904,97.6898
836.9547,97.7085
837.9189,97.7133
838.8831,97.6976
839.8474,97.6576
840.8116,97.5939
841.7758,97.5111
842.7401,97.4161
843.7043,97.3167
844.6685,97.2196
845.6328,97.1294
846.5970,97.0466
847.5612,96.9683
848.5255,96.8908
849.4897,96.8133
850.4539,96.7403
851.4182,96.6805
852.3824,96.6419
853.3466,96.6277
854.3109,96.6353
855.2751,96.66
856.2393,96.6982
857.2036,96.7501
858.1678,96.8171
859.1320,96.8978
860.0963,96.986
861.0605,97.0731
862.0247,97.1516
862.9890,97.2193
863.9532,97.2783
864.9174,97.3319
865.8817,97.3809
866.8459,97.4228
867.8101,97.4527
868.7744,97.4655
869.7386,97.4565
870.7028,97.4216
871.6671,97.358
872.6313,97.2665
873.5955,97.1552
874.5598,97.04
875.5240,96.9416
876.4882,96.879
877.4525,96.8632
878.4167,96.8949
879.3809,96.9677
880.3452,97.074
881.3094,97.2096
882.2736,97.3738
883.2379,97.5659
884.2021,97.781
885.1663,98.0089
886.1306,98.2377
887.0948,98.4576
888.0590,98.6626
889.0233,98.8494
889.9875,99.0139
890.9517,99.1501
891.9160,99.253
892.8802,99.3227
893.8444,99.367
894.8087,99.3989
895.7729,99.4302
896.7371,99.465
897.7014,99.4977
898.6656,99.516
899.6298,99.5078
900.5941,99.4671
901.5583,99.3958
902.5225,99.3026
903.4868,99.1988
904.4510,99.095
905.4152,98.9992
906.3795,98.9148
907.3437,98.8412
908.3079,98.7746
909.2722,98.7108
910.2364,98.6487
911.2006,98.592
912.1649,98.549
