TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,14:27:03
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    98.36621
MAXY,   101.55547
MINY,    80.08192
XYDATA
649.8934,98.3662
650.8576,98.3215
651.8218,98.309
652.7861,98.3239
653.7503,98.3593
654.7145,98.4133
655.6788,98.4783
656.6430,98.5373
657.6072,98.5752
658.5715,98.5968
659.5357,98.634
660.4999,98.7276
661.4642,98.8883
662.4284,99.0713
663.3926,99.1865
664.3569,99.1227
665.3211,98.7622
666.2853,98.0144
667.2496,96.9528
668.2138,96.0161
669.1780,95.7673
670.1423,96.214
671.1065,96.9087
672.0707,97.5064
673.0350,97.8835
673.9992,98.0357
674.9634,98.0128
675.9277,97.8932
676.8919,97.7577
677.8561,97.659
678.8204,97.6107
679.7846,97.6036
680.7488,97.6259
681.7131,97.6721
682.6773,97.7406
683.6415,97.8284
684.6058,97.9276
685.5700,98.0263
686.5342,98.1088
687.4985,98.1589
688.4627,98.164
689.4269,98.1207
690.3912,98.0379
691.3554,97.9432
692.3196,97.8906
693.2839,97.9478
694.2481,98.1465
695.2123,98.4454
696.1766,98.7667
697.1408,99.0468
698.1050,99.2505
699.0693,99.3679
700.0335,99.4102
700.9977,99.4032
701.9620,99.3776
702.9262,99.3593
703.8904,99.3636
704.8547,99.3927
705.8189,99.4362
706.7831,99.4754
707.7474,99.49
708.7116,99.4674
709.6758,99.409
710.6401,99.3797
711.6043,99.3919
712.5685,99.4245
713.5328,99.4756
714.4970,99.5207
715.4612,99.6583
716.4255,99.581
717.3897,99.4374
718.3539,99.266
719.3182,99.1288
720.2824,99.0812
721.2466,99.1409
722.2109,99.2796
723.1751,99.442
724.1393,99.5769
725.1036,99.6565
726.0678,99.6786
727.0320,99.6573
727.9963,99.6114
728.9605,99.5563
729.9247,99.5031
730.8890,99.4603
731.8532,99.4345
732.8174,99.4283
733.7817,99.436
734.7459,99.4434
735.7101,99.4321
736.6744,99.3868
737.6386,99.3032
738.6028,99.1914
739.5671,99.0721
740.5313,98.9682
741.4955,98.8955
742.4598,98.8557
743.4240,98.8374
744.3882,98.8225
745.3525,98.7945
746.3167,98.7445
747.2809,98.6718
748.2452,98.5806
749.2094,98.4769
750.1736,98.3662
751.1379,98.2542
752.1021,98.147
753.0663,98.0508
754.0306,97.9701
754.9948,97.9061
755.9590,97.8568
756.9233,97.8182
757.8875,97.786
758.8517,97.7565
759.8160,97.7271
760.7802,97.697
761.7444,97.6669
762.7087,97.6379
763.6729,97.6106
764.6371,97.5839
765.6014,97.5558
766.5656,97.5254
767.5298,97.4948
768.4941,97.469
769.4583,97.4526
770.4225,97.4468
771.3868,97.4472
772.3510,97.4458
773.3152,97.4341
774.2795,97.4066
775.2437,97.3621
776.2079,97.3045
777.1722,97.241
778.1364,97.181
779.1006,97.1337
780.0649,97.1049
781.0291,97.094
781.9933,97.0931
782.9576,97.0897
783.9218,97.0715
784.8860,97.0318
785.8503,96.971
786.8145,96.8953
787.7787,96.8128
788.7430,96.7301
789.7072,96.6511
790.6714,96.5771
791.6357,96.5085
792.5999,96.445
793.5641,96.3861
794.5284,96.3303
795.4926,96.2759
796.4568,96.2212
797.4211,96.1658
798.3853,96.1106
799.3495,96.0582
800.3138,96.0116
801.2780,95.9727
802.2422,95.9408
803.2065,95.9114
804.1707,95.8787
805.1349,95.838
806.0992,95.7896
807.0634,95.7395
808.0276,95.6969
808.9919,95.668
809.9561,95.6523
810.9203,95.6414
811.8846,95.6249
812.8488,95.5975
813.8130,95.5642
814.7773,95.5389
815.7415,95.5373
816.7057,95.5688
817.6700,95.6316
818.6342,95.7157
819.5984,95.8092
820.5627,95.9054
821.5269,96.0048
822.4911,96.1122
823.4554,96.2327
824.4196,96.3688
825.3839,96.5198
826.3481,96.6839
827.3123,96.859
828.2766,97.0409
829.2408,97.2226
830.2050,97.3931
831.1693,97.5404
832.1335,97.6546
833.0977,97.731
834.0620,97.7713
835.0262,97.7812
835.9904,97.7677
836.9547,97.7357
837.9189,97.6871
838.8831,97.6199
839.8474,97.5304
840.8116,97.4154
841.7758,97.2752
842.7401,97.1151
843.7043,96.9446
844.6685,96.7746
845.6328,96.6131
846.5970,96.4631
847.5612,96.322
848.5255,96.1841
849.4897,96.0443
850.4539,95.901
851.4182,95.7564
852.3824,95.616
853.3466,95.4859
854.3109,95.3709
855.2751,95.2732
856.2393,95.1921
857.2036,95.1253
858.1678,95.0705
859.1320,95.0265
860.0963,94.9935
861.0605,94.9722
862.0247,94.9626
862.9890,94.9629
863.9532,94.9703
864.9174,94.9817
865.8817,94.9945
866.8459,95.0075
867.8101,95.0216
868.7744,95.0401
869.7386,95.0687
870.7028,95.113
871.6671,95.1739
872.6313,95.2441
873.5955,95.3078
874.5598,95.3473
875.5240,95.3522
876.4882,95.3281
877.4525,95.2962
878.4167,95.2846
879.3809,95.3154
880.3452,95.3964
881.3094,95.521
882.2736,95.6758
883.2379,95.8488
884.2021,96.0314
885.1663,96.2157
886.1306,96.39
887.0948,96.5407
888.0590,96.6585
889.0233,96.7466
889.9875,96.8219
890.9517,96.9082
891.9160,97.0232
892.8802,97.1699
893.8444,97.3356
894.8087,97.5002
895.7729,97.647
896.7371,97.7698
897.7014,97.8729
898.6656,97.9652
899.6298,98.0549
900.5941,98.1454
901.5583,98.2369
902.5225,98.3295
903.4868,98.4253
904.4510,98.5285
905.4152,98.6423
906.3795,98.7657
