TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,11:29:06
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    99.15128
MAXY,   101.72004
MINY,    58.27680
XYDATA
649.8934,99.1513
650.8576,99.1486
651.8218,99.1446
652.7861,99.2035
653.7503,99.2627
654.7145,99.3077
655.6788,99.3318
656.6430,99.3267
657.6072,99.2888
658.5715,99.2309
659.5357,99.1858
660.4999,99.1916
661.4642,99.2584
662.4284,99.3468
663.3926,99.3747
664.3569,99.2356
665.3211,98.8087
666.2853,97.9863
667.2496,96.8077
668.2138,95.6808
669.1780,95.1909
670.1423,95.4099
671.1065,95.9217
672.0707,96.3707
673.0350,96.6113
673.9992,96.6209
674.9634,96.4399
675.9277,96.1495
676.8919,95.8459
677.8561,95.6038
678.8204,95.4537
679.7846,95.387
680.7488,95.3733
681.7131,95.3749
682.6773,95.3593
683.6415,95.3106
684.6058,95.2341
685.5700,95.1487
686.5342,95.0733
687.4985,95.0147
688.4627,94.9661
689.4269,94.9147
690.3912,94.8533
691.3554,94.7879
692.3196,94.7395
693.2839,94.7353
694.2481,94.787
695.2123,94.8784
696.1766,94.9797
697.1408,95.0654
698.1050,95.1174
699.0693,95.122
700.0335,95.0713
700.9977,94.9663
701.9620,94.8179
702.9262,94.6436
703.8904,94.4616
704.8547,94.285
705.8189,94.1184
706.7831,93.9576
707.7474,93.7935
708.7116,93.6161
709.6758,93.4178
710.6401,93.1946
711.6043,92.9444
712.5685,92.6639
713.5328,92.3451
714.4970,91.9763
715.4612,91.5966
716.4255,91.108
717.3897,90.5903
718.3539,90.0947
719.3182,89.6823
720.2824,89.3957
721.2466,89.232
722.2109,89.1404
723.1751,89.0483
724.1393,88.8961
725.1036,88.6591
726.0678,88.3502
727.0320,88.0066
727.9963,87.6694
728.9605,87.3648
729.9247,87.0961
730.8890,86.8478
731.8532,86.5967
732.8174,86.3212
733.7817,86.0054
734.7459,85.637
735.7101,85.204
736.6744,84.6934
737.6386,84.095
738.6028,83.4097
739.5671,82.6564
740.5313,81.8738
741.4955,81.1126
742.4598,80.4231
743.4240,79.8406
744.3882,79.3791
745.3525,79.0328
746.3167,78.7859
747.2809,78.6226
748.2452,78.5317
749.2094,78.5053
750.1736,78.533
751.1379,78.598
752.1021,78.6797
753.0663,78.7592
754.0306,78.8263
754.9948,78.8806
755.9590,78.9273
756.9233,78.9684
757.8875,78.9966
758.8517,78.9946
759.8160,78.9425
760.7802,78.8268
761.7444,78.6475
762.7087,78.4177
763.6729,78.1578
764.6371,77.8878
765.6014,77.6234
766.5656,77.3767
767.5298,77.1609
768.4941,76.9926
769.4583,76.8897
770.4225,76.8647
771.3868,76.9158
772.3510,77.0226
773.3152,77.148
774.2795,77.247
775.2437,77.2794
776.2079,77.2204
777.1722,77.0654
778.1364,76.8281
779.1006,76.5319
780.0649,76.201
781.0291,75.8538
781.9933,75.5019
782.9576,75.1539
783.9218,74.8195
784.8860,74.5111
785.8503,74.2396
786.8145,74.0089
787.7787,73.8104
788.7430,73.625
789.7072,73.4294
790.6714,73.2059
791.6357,72.9488
792.5999,72.6639
793.5641,72.3618
794.5284,72.0506
795.4926,71.7314
796.4568,71.4006
797.4211,71.0551
798.3853,70.6968
799.3495,70.3337
800.3138,69.9755
801.2780,69.6304
802.2422,69.3029
803.2065,68.9952
804.1707,68.7093
805.1349,68.4479
806.0992,68.2135
807.0634,68.0075
808.0276,67.8296
808.9919,67.6804
809.9561,67.5619
810.9203,67.4779
811.8846,67.4306
812.8488,67.4184
813.8130,67.4344
814.7773,67.4686
815.7415,67.5117
816.7057,67.5573
817.6700,67.6028
818.6342,67.6477
819.5984,67.6909
820.5627,67.7291
821.5269,67.7571
822.4911,67.7688
823.4554,67.7585
824.4196,67.7223
825.3839,67.6591
826.3481,67.5717
827.3123,67.468
828.2766,67.3597
829.2408,67.2596
830.2050,67.1764
831.1693,67.1104
832.1335,67.0526
833.0977,66.9875
834.0620,66.9
835.0262,66.7822
835.9904,66.6357
836.9547,66.4702
837.9189,66.2961
838.8831,66.1195
839.8474,65.9391
840.8116,65.7494
841.7758,65.546
842.7401,65.3293
843.7043,65.1059
844.6685,64.885
845.6328,64.6743
846.5970,64.4764
847.5612,64.2892
848.5255,64.1087
849.4897,63.9327
850.4539,63.763
851.4182,63.6059
852.3824,63.469
853.3466,63.3582
854.3109,63.2742
855.2751,63.2123
856.2393,63.1633
857.2036,63.117
858.1678,63.0656
859.1320,63.0058
860.0963,62.9396
861.0605,62.8725
862.0247,62.8114
862.9890,62.7616
863.9532,62.7247
864.9174,62.6985
865.8817,62.6775
866.8459,62.6554
867.8101,62.6289
868.7744,62.5987
869.7386,62.5697
870.7028,62.547
871.6671,62.5313
872.6313,62.5153
873.5955,62.4859
874.5598,62.4293
875.5240,62.3387
876.4882,62.2185
877.4525,62.0834
878.4167,61.9515
879.3809,61.8369
880.3452,61.7458
881.3094,61.6779
882.2736,61.6319
883.2379,61.6098
884.2021,61.6177
885.1663,61.6626
886.1306,61.7483
887.0948,61.8738
888.0590,62.0362
889.0233,62.2343
889.9875,62.4718
890.9517,62.7565
891.9160,63.097
892.8802,63.5001
893.8444,63.9688
894.8087,64.502
895.7729,65.0944
896.7371,65.7352
897.7014,66.4085
898.6656,67.0953
899.6298,67.7782
900.5941,68.4452
901.5583,69.0912
902.5225,69.715
903.4868,70.315
904.4510,70.8854
905.4152,71.4173
906.3795,71.9021
