TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,15:44:09
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    95.86195
MAXY,   101.21146
MINY,    68.01377
XYDATA
649.8934,95.862
650.8576,95.8829
651.8218,95.9109
652.7861,95.9362
653.7503,95.9328
654.7145,95.8806
655.6788,95.7759
656.6430,95.6329
657.6072,95.4741
658.5715,95.3202
659.5357,95.1875
660.4999,95.0896
661.4642,95.0394
662.4284,95.0476
663.3926,95.1234
664.3569,95.2788
665.3211,95.5323
666.2853,95.8966
667.2496,96.3299
668.2138,96.6744
669.1780,96.7661
670.1423,96.6637
671.1065,96.5538
672.0707,96.55
673.0350,96.6796
673.9992,96.9252
674.9634,97.2408
675.9277,97.5621
676.8919,97.8323
677.8561,98.0304
678.8204,98.174
679.7846,98.2966
680.7488,98.4234
681.7131,98.562
682.6773,98.7063
683.6415,98.8446
684.6058,98.9662
685.5700,99.0621
686.5342,99.1243
687.4985,99.1465
688.4627,99.1275
689.4269,99.0754
690.3912,99.0075
691.3554,98.9471
692.3196,98.9164
693.2839,98.9266
694.2481,98.9673
695.2123,99.0071
696.1766,99.0146
697.1408,98.9803
698.1050,98.9213
699.0693,98.8676
700.0335,98.8449
700.9977,98.8609
701.9620,98.9044
702.9262,98.9549
703.8904,98.9945
704.8547,99.0166
705.8189,99.0249
706.7831,99.0279
707.7474,99.0331
708.7116,99.0446
709.6758,99.0637
710.6401,99.0898
711.6043,99.1208
712.5685,99.1531
713.5328,99.1843
714.4970,99.2159
715.4612,99.2811
716.4255,99.337
717.3897,99.4185
718.3539,99.5222
719.3182,99.6316
720.2824,99.7239
721.2466,99.7823
722.2109,99.8059
723.1751,99.8077
724.1393,99.8053
725.1036,99.8109
726.0678,99.8281
727.0320,99.8544
727.9963,99.8872
728.9605,99.9262
729.9247,99.9738
730.8890,100.031
731.8532,100.095
732.8174,100.158
733.7817,100.212
734.7459,100.25
735.7101,100.269
736.6744,100.27
737.6386,100.258
738.6028,100.238
739.5671,100.215
740.5313,100.192
741.4955,100.172
742.4598,100.156
743.4240,100.145
744.3882,100.142
745.3525,100.145
746.3167,100.152
747.2809,100.158
748.2452,100.157
749.2094,100.148
750.1736,100.136
751.1379,100.128
752.1021,100.127
753.0663,100.133
754.0306,100.136
754.9948,100.128
755.9590,100.104
756.9233,100.069
757.8875,100.031
758.8517,99.9952
759.8160,99.9655
760.7802,99.9452
761.7444,99.9402
762.7087,99.9341
763.6729,99.9302
764.6371,99.9332
765.6014,99.945
766.5656,99.9632
767.5298,99.9822
768.4941,99.9967
769.4583,100.005
770.4225,100.007
771.3868,100.007
772.3510,100.006
773.3152,100.009
774.2795,100.016
775.2437,100.03
776.2079,100.049
777.1722,100.072
778.1364,100.094
779.1006,100.11
780.0649,100.116
781.0291,100.113
781.9933,100.103
782.9576,100.088
783.9218,100.071
784.8860,100.051
785.8503,100.029
786.8145,100.006
787.7787,99.9819
788.7430,99.9569
789.7072,99.9286
790.6714,99.8929
791.6357,99.8451
792.5999,99.7822
793.5641,99.7041
794.5284,99.614
795.4926,99.5183
796.4568,99.4254
797.4211,99.3421
798.3853,99.2711
799.3495,99.2086
800.3138,99.1451
801.2780,99.0699
802.2422,98.977
803.2065,98.8697
804.1707,98.7602
805.1349,98.6652
806.0992,98.599
807.0634,98.5671
808.0276,98.5659
808.9919,98.5857
809.9561,98.617
810.9203,98.6555
811.8846,98.7031
812.8488,98.7647
813.8130,98.8433
814.7773,98.9365
815.7415,99.0365
816.7057,99.1342
817.6700,99.2228
818.6342,99.301
819.5984,99.3712
820.5627,99.4369
821.5269,99.4997
822.4911,99.5592
823.4554,99.6139
824.4196,99.6628
825.3839,99.7049
826.3481,99.7391
827.3123,99.7629
828.2766,99.7737
829.2408,99.7699
830.2050,99.7525
831.1693,99.7258
832.1335,99.6954
833.0977,99.6835
834.0620,99.6797
835.0262,99.6833
835.9904,99.6923
836.9547,99.7027
837.9189,99.7096
838.8831,99.7097
839.8474,99.7024
840.8116,99.6889
841.7758,99.6696
842.7401,99.6421
843.7043,99.6003
844.6685,99.537
845.6328,99.4483
846.5970,99.3362
847.5612,99.2091
848.5255,99.0783
849.4897,98.9542
850.4539,98.8421
851.4182,98.7411
852.3824,98.6458
853.3466,98.5489
854.3109,98.4449
855.2751,98.3329
856.2393,98.2168
857.2036,98.1037
858.1678,97.9998
859.1320,97.9082
860.0963,97.8272
861.0605,97.7526
862.0247,97.6799
862.9890,97.6067
863.9532,97.532
864.9174,97.4555
865.8817,97.3771
866.8459,97.297
867.8101,97.2165
868.7744,97.1378
869.7386,97.0618
870.7028,96.9867
871.6671,96.9086
872.6313,96.8246
873.5955,96.7354
874.5598,96.6457
875.5240,96.5611
876.4882,96.4836
877.4525,96.4097
878.4167,96.3323
879.3809,96.2463
880.3452,96.1516
881.3094,96.0529
882.2736,95.9551
883.2379,95.8582
884.2021,95.7565
885.1663,95.6428
886.1306,95.5141
887.0948,95.3749
888.0590,95.2346
889.0233,95.102
889.9875,94.9796
890.9517,94.863
891.9160,94.7455
892.8802,94.6258
893.8444,94.5119
894.8087,94.4192
895.7729,94.3641
896.7371,94.3554
897.7014,94.3909
898.6656,94.4589
899.6298,94.5443
900.5941,94.6348
901.5583,94.7242
902.5225,94.8117
903.4868,94.8981
904.4510,94.9837
905.4152,95.0667
906.3795,95.1439
907.3437,95.2112
908.3079,95.2643
909.2722,95.2988
