TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,10:34:10
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    97.89992
MAXY,   101.18811
MINY,    41.95182
XYDATA
649.8934,97.8999
650.8576,97.9964
651.8218,98.139
652.7861,98.2981
653.7503,98.4458
654.7145,98.3765
655.6788,98.2387
656.6430,98.0643
657.6072,97.872
658.5715,97.6925
659.5357,97.5562
660.4999,97.4728
661.4642,97.4167
662.4284,97.3354
663.3926,97.1749
664.3569,96.898
665.3211,96.4902
666.2853,95.9766
667.2496,95.4691
668.2138,95.1772
669.1780,95.2167
670.1423,95.4384
671.1065,95.6392
672.0707,95.7503
673.0350,95.7977
673.9992,95.8305
674.9634,95.8876
675.9277,95.9849
676.8919,96.1179
677.8561,96.2756
678.8204,96.456
679.7846,96.6659
680.7488,96.9094
681.7131,97.1791
682.6773,97.4596
683.6415,97.7389
684.6058,98.0169
685.5700,98.2985
686.5342,98.5764
687.4985,98.82
688.4627,98.9809
689.4269,99.0151
690.3912,98.9102
691.3554,98.7117
692.3196,98.5366
693.2839,98.5352
694.2481,98.7767
695.2123,99.1752
696.1766,99.5701
697.1408,99.8433
698.1050,99.9579
699.0693,99.9424
700.0335,99.8577
700.9977,99.7631
701.9620,99.6927
702.9262,99.6534
703.8904,99.638
704.8547,99.641
705.8189,99.6617
706.7831,99.6977
707.7474,99.7377
708.7116,99.7626
709.6758,99.7535
710.6401,99.7022
711.6043,99.613
712.5685,99.4987
713.5328,99.3718
714.4970,99.2369
715.4612,99.3529
716.4255,99.1739
717.3897,98.9925
718.3539,98.832
719.3182,98.7228
720.2824,98.6889
721.2466,98.7337
722.2109,98.8371
723.1751,98.9656
724.1393,99.0867
725.1036,99.1785
726.0678,99.2319
727.0320,99.2499
727.9963,99.2447
728.9605,99.2341
729.9247,99.2357
730.8890,99.2604
731.8532,99.3427
732.8174,99.4774
733.7817,99.5976
734.7459,99.6782
735.7101,99.7001
736.6744,99.655
737.6386,99.5474
738.6028,99.3916
739.5671,99.208
740.5313,99.0185
741.4955,98.8417
742.4598,98.6901
743.4240,98.5693
744.3882,98.4789
745.3525,98.4143
746.3167,98.3698
747.2809,98.3407
748.2452,98.3238
749.2094,98.3177
750.1736,98.3219
751.1379,98.3361
752.1021,98.36
753.0663,98.3932
754.0306,98.435
754.9948,98.4833
755.9590,98.534
756.9233,98.5806
757.8875,98.6153
758.8517,98.6318
759.8160,98.6276
760.7802,98.6056
761.7444,98.5729
762.7087,98.5389
763.6729,98.5132
764.6371,98.5048
765.6014,98.5223
766.5656,98.5729
767.5298,98.6595
768.4941,98.7765
769.4583,98.9085
770.4225,99.0329
771.3868,99.1266
772.3510,99.1739
773.3152,99.1705
774.2795,99.1236
775.2437,99.0469
776.2079,98.9559
777.1722,98.8643
778.1364,98.7814
779.1006,98.7105
780.0649,98.6474
781.0291,98.5811
781.9933,98.4984
782.9576,98.391
783.9218,98.2616
784.8860,98.1241
785.8503,97.9967
786.8145,97.8919
787.7787,97.8097
788.7430,97.74
789.7072,97.6701
790.6714,97.5947
791.6357,97.5184
792.5999,97.452
793.5641,97.4033
794.5284,97.3714
795.4926,97.347
796.4568,97.3175
797.4211,97.2741
798.3853,97.2144
799.3495,97.1402
800.3138,97.0528
801.2780,96.9501
802.2422,96.8266
803.2065,96.677
804.1707,96.4993
805.1349,96.2966
806.0992,96.076
807.0634,95.8448
808.0276,95.6074
808.9919,95.3629
809.9561,95.1073
810.9203,94.8371
811.8846,94.5541
812.8488,94.2681
813.8130,93.9954
814.7773,93.7527
815.7415,93.5519
816.7057,93.3961
817.6700,93.2806
818.6342,93.1974
819.5984,93.1399
820.5627,93.1059
821.5269,93.0968
822.4911,93.1149
823.4554,93.1599
824.4196,93.2267
825.3839,93.3053
826.3481,93.3825
827.3123,93.4445
828.2766,93.4795
829.2408,93.4786
830.2050,93.4352
831.1693,93.3433
832.1335,93.1965
833.0977,92.9892
834.0620,92.7201
835.0262,92.3955
835.9904,92.0295
836.9547,91.6407
837.9189,91.2462
838.8831,90.8553
839.8474,90.4679
840.8116,90.0781
841.7758,89.6807
842.7401,89.2772
843.7043,88.8789
844.6685,88.5032
845.6328,88.1679
846.5970,87.8843
847.5612,87.6537
848.5255,87.4688
849.4897,87.3187
850.4539,87.1946
851.4182,87.0928
852.3824,87.0139
853.3466,86.9589
854.3109,86.925
855.2751,86.904
856.2393,86.8849
857.2036,86.8591
858.1678,86.8248
859.1320,86.7881
860.0963,86.7604
861.0605,86.7529
862.0247,86.7737
862.9890,86.8274
863.9532,86.9174
864.9174,87.0482
865.8817,87.2252
866.8459,87.4519
867.8101,87.7274
868.7744,88.0472
869.7386,88.4047
870.7028,88.7918
871.6671,89.195
872.6313,89.5892
873.5955,89.9362
874.5598,90.1936
875.5240,90.3334
876.4882,90.3594
877.4525,90.3117
878.4167,90.2498
879.3809,90.2255
880.3452,90.2589
881.3094,90.3343
882.2736,90.4159
883.2379,90.4704
884.2021,90.4812
885.1663,90.4466
886.1306,90.3685
887.0948,90.246
888.0590,90.0793
889.0233,89.8805
889.9875,89.6791
890.9517,89.5139
891.9160,89.414
892.8802,89.3835
893.8444,89.3985
894.8087,89.421
895.7729,89.418
896.7371,89.3738
897.7014,89.2907
898.6656,89.1806
899.6298,89.0553
900.5941,88.9227
901.5583,88.7875
902.5225,88.6544
903.4868,88.5288
904.4510,88.4143
905.4152,88.3108
906.3795,88.214
