Time,Temperature,Weight,Deriv. Weight,Catalyst,temp
0.0,39.96,99.087,-0.791946,RuC,300
0.003333333,39.961,99.087,-0.78011,RuC,300
0.006666667,39.962,99.086,-0.776229,RuC,300
0.01,39.963,99.086,-0.787527,RuC,300
0.011428571,39.964,99.085,-0.821376,RuC,300
0.012857143,39.965,99.085,-0.859224,RuC,300
0.014285714,39.966,99.084,-0.890994,RuC,300
0.015714286,39.967,99.084,-0.895623,RuC,300
0.017142857,39.968,99.083,-0.897402,RuC,300
0.018571429,39.969,99.083,-0.88426,RuC,300
0.02,39.9695,99.083,-0.883003,RuC,300
0.022,39.97,99.082,-0.905656,RuC,300
0.024,39.9705,99.082,-0.936151,RuC,300
0.026,39.971,99.081,-0.954594,RuC,300
0.028,39.9715,99.081,-0.952856,RuC,300
0.03,39.972,99.08,-0.912102,RuC,300
0.031428571,39.9725,99.08,-0.870294,RuC,300
0.032857143,39.973,99.079,-0.854962,RuC,300
0.034285714,39.9735,99.079,-0.883347,RuC,300
0.035714286,39.974,99.078,-0.941556,RuC,300
0.037142857,39.9745,99.078,-0.973418,RuC,300
0.038571429,39.975,99.077,-0.96006,RuC,300
0.04,39.9755,99.077,-0.897856,RuC,300
0.042,39.976,99.077,-0.850394,RuC,300
0.044,39.9765,99.076,-0.840667,RuC,300
0.046,39.977,99.076,-0.867919,RuC,300
0.048,39.9775,99.075,-0.904403,RuC,300
0.05,39.978,99.075,-0.906737,RuC,300
0.051428571,39.9785,99.075,-0.881219,RuC,300
0.052857143,39.979,99.074,-0.829115,RuC,300
0.054285714,39.9795,99.074,-0.780098,RuC,300
0.055714286,39.98,99.073,-0.7581,RuC,300
0.057142857,39.9805,99.073,-0.770176,RuC,300
0.058571429,39.981,99.073,-0.790811,RuC,300
0.06,39.9815,99.072,-0.803149,RuC,300
0.062,39.982,99.072,-0.786091,RuC,300
0.064,39.9825,99.071,-0.748701,RuC,300
0.066,39.983,99.071,-0.721395,RuC,300
0.068,39.9835,99.071,-0.695586,RuC,300
0.07,39.984,99.07,-0.68415,RuC,300
0.071666667,39.9845,99.07,-0.68923,RuC,300
0.073333333,39.985,99.07,-0.693202,RuC,300
0.075,39.9855,99.069,-0.698622,RuC,300
0.076666667,39.986,99.069,-0.692441,RuC,300
0.078333333,39.9865,99.069,-0.666608,RuC,300
0.08,39.987,99.068,-0.648618,RuC,300
0.081428571,39.9875,99.068,-0.63324,RuC,300
0.082857143,39.988,99.068,-0.625376,RuC,300
0.084285714,39.9885,99.067,-0.607311,RuC,300
0.085714286,39.989,99.067,-0.592146,RuC,300
0.087142857,39.98955556,99.067,-0.579307,RuC,300
0.088571429,39.99011111,99.066,-0.56479,RuC,300
0.09,39.99066667,99.066,-0.554998,RuC,300
0.091666667,39.99122222,99.066,-0.54353,RuC,300
0.093333333,39.99177778,99.066,-0.551485,RuC,300
0.095,39.99233333,99.065,-0.559206,RuC,300
0.096666667,39.99288889,99.065,-0.560291,RuC,300
0.098333333,39.99344444,99.065,-0.543183,RuC,300
0.1,39.994,99.064,-0.511939,RuC,300
0.102,39.99455556,99.064,-0.482344,RuC,300
0.104,39.99511111,99.064,-0.455607,RuC,300
0.106,39.99566667,99.064,-0.446553,RuC,300
0.108,39.99622222,99.063,-0.446708,RuC,300
0.11,39.99677778,99.063,-0.444861,RuC,300
0.111666667,39.99733333,99.063,-0.441666,RuC,300
0.113333333,39.99788889,99.062,-0.429481,RuC,300
0.115,39.99844444,99.062,-0.404729,RuC,300
0.116666667,39.999,99.062,-0.384623,RuC,300
0.118333333,39.99976923,99.062,-0.36859,RuC,300
0.12,40.00053846,99.061,-0.367693,RuC,300
0.121666667,40.00130769,99.061,-0.369273,RuC,300
0.123333333,40.00207692,99.061,-0.355639,RuC,300
0.125,40.00284615,99.061,-0.334033,RuC,300
0.126666667,40.00361538,99.06,-0.312129,RuC,300
0.128333333,40.00438462,99.06,-0.293271,RuC,300
0.13,40.00515385,99.06,-0.27837,RuC,300
0.131666667,40.00592308,99.06,-0.263781,RuC,300
0.133333333,40.00669231,99.06,-0.250197,RuC,300
0.135,40.00746154,99.059,-0.238136,RuC,300
0.136666667,40.00823077,99.059,-0.224758,RuC,300
0.138333333,40.009,99.059,-0.212954,RuC,300
0.14,40.00990909,99.059,-0.205654,RuC,300
0.141428571,40.01081818,99.059,-0.199853,RuC,300
0.142857143,40.01172727,99.059,-0.184478,RuC,300
0.144285714,40.01263636,99.058,-0.168591,RuC,300
0.145714286,40.01354545,99.058,-0.155543,RuC,300
0.147142857,40.01445455,99.058,-0.142379,RuC,300
0.148571429,40.01536364,99.058,-0.132799,RuC,300
0.15,40.01627273,99.058,-0.112509,RuC,300
0.152,40.01718182,99.058,-0.0845304,RuC,300
0.154,40.01809091,99.058,-0.0615284,RuC,300
0.156,40.019,99.058,-0.0485429,RuC,300
0.158,40.02011111,99.058,-0.0445987,RuC,300
0.16,40.02122222,99.058,-0.0449532,RuC,300
0.161428571,40.02233333,99.058,-0.041775,RuC,300
0.162857143,40.02344444,99.058,-0.0286906,RuC,300
0.164285714,40.02455556,99.057,-0.0135335,RuC,300
0.165714286,40.02566667,99.057,0.00590225,RuC,300
0.167142857,40.02677778,99.057,0.0162514,RuC,300
0.168571429,40.02788889,99.058,0.0145966,RuC,300
0.17,40.029,99.058,0.0113122,RuC,300
0.172,40.03042857,99.058,0.0099554,RuC,300
0.174,40.03185714,99.058,0.0205963,RuC,300
0.176,40.03328571,99.058,0.0345302,RuC,300
0.178,40.03471429,99.058,0.0484319,RuC,300
0.18,40.03614286,99.058,0.0600509,RuC,300
0.181666667,40.03757143,99.058,0.0612741,RuC,300
0.183333333,40.039,99.058,0.0573036,RuC,300
